event,map,match_id,team,opponent,agent
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,TYLOO,JDG Esports,viper
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,TYLOO,JDG Esports,omen
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,TYLOO,JDG Esports,cypher
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,TYLOO,JDG Esports,sova
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,neon
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,waylay
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,omen
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,cypher
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_tyloo,TYLOO,Dragon Ranger Gaming,sova
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,neon
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,waylay
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,omen
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,cypher
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,Titan Esports Club,JDG Esports,sova
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,neon
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,viper
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,omen
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,sova
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,JDG Esports,Bilibili Gaming,killjoy
china_stage_1,HAVEN,china_stage_1_haven_all_gamers_jdg_esports,JDG Esports,All Gamers,neon
china_stage_1,HAVEN,china_stage_1_haven_all_gamers_jdg_esports,JDG Esports,All Gamers,omen
china_stage_1,HAVEN,china_stage_1_haven_all_gamers_jdg_esports,JDG Esports,All Gamers,cypher
china_stage_1,HAVEN,china_stage_1_haven_all_gamers_jdg_esports,JDG Esports,All Gamers,sova
china_stage_1,HAVEN,china_stage_1_haven_all_gamers_jdg_esports,JDG Esports,All Gamers,chamber
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,neon
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,waylay
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,omen
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,cypher
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_titan_esports_club,JDG Esports,Titan Esports Club,sova
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,JDG Esports,TYLOO,neon
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,JDG Esports,TYLOO,waylay
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,JDG Esports,TYLOO,omen
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,JDG Esports,TYLOO,cypher
china_stage_1,HAVEN,china_stage_1_haven_jdg_esports_tyloo,JDG Esports,TYLOO,sova
china_stage_1,HAVEN,china_stage_1_haven_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,neon
china_stage_1,HAVEN,china_stage_1_haven_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,waylay
china_stage_1,HAVEN,china_stage_1_haven_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,omen
china_stage_1,HAVEN,china_stage_1_haven_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,cypher
china_stage_1,HAVEN,china_stage_1_haven_edward_gaming_jdg_esports,JDG Esports,EDward Gaming,sova
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,Bilibili Gaming,JDG Esports,neon
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,Bilibili Gaming,JDG Esports,waylay
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,Bilibili Gaming,JDG Esports,omen
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,Bilibili Gaming,JDG Esports,cypher
china_stage_1,HAVEN,china_stage_1_haven_bilibili_gaming_jdg_esports,Bilibili Gaming,JDG Esports,sova
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,neon
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,viper
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,omen
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,sova
china_stage_1,HAVEN,china_stage_1_haven_dragon_ranger_gaming_nova_esports,Nova Esports,Dragon Ranger Gaming,killjoy
china_stage_1,HAVEN,china_stage_1_haven_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,neon
china_stage_1,HAVEN,china_stage_1_haven_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,viper
china_stage_1,HAVEN,china_stage_1_haven_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,omen
china_stage_1,HAVEN,china_stage_1_haven_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,sova
china_stage_1,HAVEN,china_stage_1_haven_nova_esports_xi_lai_gaming,Nova Esports,Xi Lai Gaming,killjoy
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Gen.G,Global Esports,neon
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Gen.G,Global Esports,fade
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Gen.G,Global Esports,viper
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Gen.G,Global Esports,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Gen.G,Global Esports,yoru
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,DetonatioN FocusMe,FULL SENSE,neon
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,DetonatioN FocusMe,FULL SENSE,skye
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,DetonatioN FocusMe,FULL SENSE,viper
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,DetonatioN FocusMe,FULL SENSE,waylay
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,DetonatioN FocusMe,FULL SENSE,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,DetonatioN FocusMe,ZETA DIVISION,neon
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,DetonatioN FocusMe,ZETA DIVISION,skye
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,DetonatioN FocusMe,ZETA DIVISION,viper
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,DetonatioN FocusMe,ZETA DIVISION,waylay
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,DetonatioN FocusMe,ZETA DIVISION,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,neon
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,skye
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,viper
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,waylay
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,Rex Regum Qeon,T1,neon
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,Rex Regum Qeon,T1,skye
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,Rex Regum Qeon,T1,viper
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,Rex Regum Qeon,T1,waylay
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,Rex Regum Qeon,T1,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,skye
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,waylay
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,astra
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,chamber
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,jett
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,FULL SENSE,DetonatioN FocusMe,neon
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,FULL SENSE,DetonatioN FocusMe,skye
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,FULL SENSE,DetonatioN FocusMe,viper
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,FULL SENSE,DetonatioN FocusMe,waylay
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,FULL SENSE,DetonatioN FocusMe,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Global Esports,Gen.G,neon
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Global Esports,Gen.G,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Global Esports,Gen.G,deadlock
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Global Esports,Gen.G,kayo
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Global Esports,Gen.G,gekko
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,ZETA DIVISION,DetonatioN FocusMe,neon
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,ZETA DIVISION,DetonatioN FocusMe,skye
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,ZETA DIVISION,DetonatioN FocusMe,viper
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,ZETA DIVISION,DetonatioN FocusMe,waylay
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,ZETA DIVISION,DetonatioN FocusMe,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,T1,Rex Regum Qeon,neon
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,T1,Rex Regum Qeon,skye
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,T1,Rex Regum Qeon,viper
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,T1,Rex Regum Qeon,brimstone
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,T1,Rex Regum Qeon,chamber
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Gen.G,Global Esports,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Gen.G,Global Esports,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Gen.G,Global Esports,fade
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Gen.G,Global Esports,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Gen.G,Global Esports,cypher
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Paper Rex,Nongshim RedForce,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Paper Rex,Nongshim RedForce,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Paper Rex,Nongshim RedForce,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Paper Rex,Nongshim RedForce,raze
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Paper Rex,Nongshim RedForce,jett
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Paper Rex,Team Secret,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Paper Rex,Team Secret,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Paper Rex,Team Secret,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Paper Rex,Team Secret,raze
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Paper Rex,Team Secret,jett
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Paper Rex,Global Esports,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Paper Rex,Global Esports,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Paper Rex,Global Esports,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Paper Rex,Global Esports,raze
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Paper Rex,Global Esports,jett
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,waylay
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,waylay
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,astra
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,jett
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,tejo
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,deadlock
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,FULL SENSE,ZETA DIVISION,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,FULL SENSE,ZETA DIVISION,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,FULL SENSE,ZETA DIVISION,waylay
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,FULL SENSE,ZETA DIVISION,cypher
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,FULL SENSE,ZETA DIVISION,deadlock
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Global Esports,Gen.G,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Global Esports,Gen.G,fade
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Global Esports,Gen.G,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Global Esports,Gen.G,raze
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Global Esports,Gen.G,veto
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Global Esports,Team Secret,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Global Esports,Team Secret,fade
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Global Esports,Team Secret,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Global Esports,Team Secret,raze
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Global Esports,Team Secret,veto
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Global Esports,Paper Rex,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Global Esports,Paper Rex,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Global Esports,Paper Rex,fade
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Global Esports,Paper Rex,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Global Esports,Paper Rex,vyse
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Nongshim RedForce,Paper Rex,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Nongshim RedForce,Paper Rex,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Nongshim RedForce,Paper Rex,fade
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Nongshim RedForce,Paper Rex,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Nongshim RedForce,Paper Rex,waylay
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,ZETA DIVISION,Rex Regum Qeon,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,ZETA DIVISION,Rex Regum Qeon,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,ZETA DIVISION,Rex Regum Qeon,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,ZETA DIVISION,Rex Regum Qeon,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,ZETA DIVISION,Rex Regum Qeon,waylay
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,ZETA DIVISION,FULL SENSE,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,ZETA DIVISION,FULL SENSE,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,ZETA DIVISION,FULL SENSE,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,ZETA DIVISION,FULL SENSE,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,ZETA DIVISION,FULL SENSE,waylay
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Team Secret,Global Esports,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Team Secret,Global Esports,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Team Secret,Global Esports,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Team Secret,Global Esports,astra
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Team Secret,Global Esports,cypher
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Team Secret,Paper Rex,neon
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Team Secret,Paper Rex,omen
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Team Secret,Paper Rex,skye
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Team Secret,Paper Rex,viper
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Team Secret,Paper Rex,cypher
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Gen.G,Paper Rex,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Gen.G,Paper Rex,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Gen.G,Paper Rex,fade
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Gen.G,Paper Rex,chamber
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Gen.G,Paper Rex,phoenix
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Gen.G,Kiwoom DRX,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Gen.G,Kiwoom DRX,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Gen.G,Kiwoom DRX,fade
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Gen.G,Kiwoom DRX,chamber
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Gen.G,Kiwoom DRX,phoenix
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Paper Rex,Gen.G,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Paper Rex,Gen.G,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Paper Rex,Gen.G,chamber
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Paper Rex,Gen.G,sova
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Paper Rex,Gen.G,phoenix
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,DetonatioN FocusMe,VARREL,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,DetonatioN FocusMe,VARREL,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,DetonatioN FocusMe,VARREL,skye
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,DetonatioN FocusMe,VARREL,cypher
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,DetonatioN FocusMe,VARREL,jett
pacific_stage_1,HAVEN,pacific_stage_1_haven_kiwoom_drx_nongshim_redforce,Kiwoom DRX,Nongshim RedForce,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_kiwoom_drx_nongshim_redforce,Kiwoom DRX,Nongshim RedForce,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_kiwoom_drx_nongshim_redforce,Kiwoom DRX,Nongshim RedForce,cypher
pacific_stage_1,HAVEN,pacific_stage_1_haven_kiwoom_drx_nongshim_redforce,Kiwoom DRX,Nongshim RedForce,sova
pacific_stage_1,HAVEN,pacific_stage_1_haven_kiwoom_drx_nongshim_redforce,Kiwoom DRX,Nongshim RedForce,phoenix
pacific_stage_1,HAVEN,pacific_stage_1_haven_global_esports_kiwoom_drx,Kiwoom DRX,Global Esports,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_global_esports_kiwoom_drx,Kiwoom DRX,Global Esports,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_global_esports_kiwoom_drx,Kiwoom DRX,Global Esports,skye
pacific_stage_1,HAVEN,pacific_stage_1_haven_global_esports_kiwoom_drx,Kiwoom DRX,Global Esports,chamber
pacific_stage_1,HAVEN,pacific_stage_1_haven_global_esports_kiwoom_drx,Kiwoom DRX,Global Esports,jett
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Kiwoom DRX,Gen.G,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Kiwoom DRX,Gen.G,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Kiwoom DRX,Gen.G,skye
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Kiwoom DRX,Gen.G,chamber
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Kiwoom DRX,Gen.G,phoenix
pacific_stage_1,HAVEN,pacific_stage_1_haven_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,viper
pacific_stage_1,HAVEN,pacific_stage_1_haven_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,sova
pacific_stage_1,HAVEN,pacific_stage_1_haven_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,killjoy
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_rex_regum_qeon,Rex Regum Qeon,FULL SENSE,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_rex_regum_qeon,Rex Regum Qeon,FULL SENSE,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_rex_regum_qeon,Rex Regum Qeon,FULL SENSE,cypher
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_rex_regum_qeon,Rex Regum Qeon,FULL SENSE,sova
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_rex_regum_qeon,Rex Regum Qeon,FULL SENSE,jett
pacific_stage_1,HAVEN,pacific_stage_1_haven_t1_varrel,VARREL,T1,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_t1_varrel,VARREL,T1,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_t1_varrel,VARREL,T1,cypher
pacific_stage_1,HAVEN,pacific_stage_1_haven_t1_varrel,VARREL,T1,sova
pacific_stage_1,HAVEN,pacific_stage_1_haven_t1_varrel,VARREL,T1,jett
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_varrel,VARREL,FULL SENSE,neon
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_varrel,VARREL,FULL SENSE,astra
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_varrel,VARREL,FULL SENSE,chamber
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_varrel,VARREL,FULL SENSE,sova
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_varrel,VARREL,FULL SENSE,phoenix
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,VARREL,DetonatioN FocusMe,omen
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,VARREL,DetonatioN FocusMe,skye
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,VARREL,DetonatioN FocusMe,waylay
