player,team,agents,inferred_role,role_confidence,rounds,source_url,event_id,rating,acs,kd,kast,adr,kpr,apr,fkpr,fdpr,hs_pct,vct_region,event_name,event_stage,raw_role,team_role,flex_score,distinct_roles,role_scores,official_role_scores,agent_shares,role_explanation,player_key
yatsuka,DFM,"sova,skye,astra",Initiator,0.667,357,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.89,152.8,0.82,69.0,100.9,0.54,0.31,0.04,0.04,38.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Initiator,Initiator,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.0}","{""astra"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Dominant effective role is Initiator (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,yatsuka__DFM
JessieVash,TS,"skye,tejo,fade",Initiator,1.0,269,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.86,149.4,0.77,74.0,105.6,0.53,0.36,0.04,0.03,25.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""tejo"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,JessieVash__TS
Xdll,ZETA,"skye,breach,sova",Initiator,1.0,269,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.84,160.7,0.77,65.0,111.3,0.57,0.19,0.05,0.06,32.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""breach"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,Xdll__ZETA
Jemkin,RRQ,"waylay,raze,killjoy",Sentinel,0.667,469,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,1.19,226.0,1.3,71.0,146.4,0.83,0.16,0.16,0.14,29.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""killjoy"": 0.333, ""raze"": 0.333, ""waylay"": 0.333}",Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Jemkin__RRQ
oonzmlp,VL,"cypher,kayo,chamber",Sentinel,0.667,275,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,1.16,229.1,1.19,71.0,151.0,0.81,0.25,0.13,0.1,32.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.667}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.667}","{""chamber"": 0.333, ""cypher"": 0.333, ""kayo"": 0.333}",Chamber treated as Sentinel unless the rest of the pool is exclusively Duelist. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,oonzmlp__VL
PatMen,GE,"gekko,viper,fade",Initiator,0.667,441,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,1.08,228.0,1.08,71.0,147.8,0.8,0.24,0.11,0.09,35.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Initiator,Initiator,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.333}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.0}","{""fade"": 0.333, ""gekko"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Initiator (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",PatMen__GE
d4v41,PRX,"killjoy,viper,vyse",Sentinel,1.0,564,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,1.02,201.9,1.06,72.0,136.0,0.71,0.23,0.1,0.08,26.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""killjoy"": 0.333, ""viper"": 0.333, ""vyse"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",d4v41__PRX
Karon,GEN,"viper,phoenix,cypher",Sentinel,0.667,282,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,1.02,196.8,1.03,72.0,131.7,0.72,0.27,0.07,0.07,28.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""cypher"": 0.333, ""phoenix"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.",Karon__GEN
Leviathan,FS,"cypher,viper,omen",Sentinel,0.667,442,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.99,178.4,1.03,70.0,120.5,0.67,0.27,0.05,0.07,39.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""cypher"": 0.333, ""omen"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",Leviathan__FS
Meteor,T1,"phoenix,killjoy,viper",Sentinel,0.667,400,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.98,201.1,1.0,72.0,135.8,0.68,0.26,0.11,0.11,29.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""killjoy"": 0.333, ""phoenix"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.",Meteor__T1
SyouTa,ZETA,"viper,veto,cypher",Sentinel,0.667,269,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.93,193.6,0.97,72.0,125.4,0.69,0.17,0.12,0.11,35.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.15,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""cypher"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",SyouTa__ZETA
BerserX,TS,"killjoy,cypher,vyse",Sentinel,1.0,269,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.92,171.4,0.87,74.0,119.0,0.59,0.24,0.07,0.08,22.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""cypher"": 0.333, ""killjoy"": 0.333, ""vyse"": 0.333}",Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.,BerserX__TS
Akame,DFM,"killjoy,viper,sova",Sentinel,0.667,357,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.91,205.3,0.94,68.0,129.7,0.71,0.22,0.11,0.17,23.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.333}","{""killjoy"": 0.333, ""sova"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",Akame__DFM
Ivy,NS,"cypher,viper,killjoy",Sentinel,1.0,375,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.91,185.4,0.92,65.0,121.9,0.65,0.17,0.1,0.13,33.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""cypher"": 0.333, ""killjoy"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",Ivy__NS
Hermes,KRX,"vyse,cypher",Sentinel,1.0,42,https://www.vlr.gg/event/stats/2775/vct-2026-pacific-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2775,0.69,143.0,0.63,62.0,101.3,0.45,0.24,0.05,0.05,25.0,Pacific,VCT 2026 Pacific Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""cypher"": 0.5, ""vyse"": 0.5}",Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.,Hermes__KRX
